Tipo,Código producto,Nombre producto,Referencia fábrica,Categoría,Estado,Impuesto cargo,Descripción larga,Es incluido,Inventariable,Saldo cantidades,Visible en facturas de venta,Stock mínimo,Precio de venta 1,Precio de venta 2
Producto,C-018,CLAVIJA EN CAUCHO PATA PLANA TIPO DOMESTICO 15A CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-019,TOMA AEREA EN CAUCHO TIPO DOMESTICO 15A CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-022,CLAVIJA EN CAUCHO CON POLO A TIERRA  15A 250V CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-023,CLAVIJA EN CAUCHO CON POLO A TIERRA 20A 250V CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-024,CLAVIJA SEGURIDAD CON POLO A TIERRA 20A 250V FC CAUCHO CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-025,TOMA AEREA SEGURIDAD POLO A TIERRA 20A 250V CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-026,TOMA AEREA EN CAUCHO BIFASICA 20A 250V CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-028,TOMA AEREA  CAUCHO CON POLO A TIERRA 15A  250V CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C03-01-S33,CINTA AISLANTE SUPER 33 3M,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-031,TOMA INCRUSTABLE SEGURIDAD POLO A TIERRA 20A 250V CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-033,TOMA DE INCRUSTAR CON POLO A TIERRA 20A 250V CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-101,CAJA PLASTICA 2X4 CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-102,CAJA PLASTICA OCTAGONAL CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-103,CAJA PLASTICA 4X4 CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-105,CAJA PLASTICA 2X4 CERTIFICADA CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-106,CAJA PLASTICA CERTIFICADA OCTAGONAL CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-107,CAJA PLASTICA CERTIFICADA 4X4 CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-108,TAPA SUPLEMENTO DE 4X4 DE 2X4 CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-109,TAPA LISA (CIEGA) DE 4X4 CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-110,TAPA LISA (CIEGA) DE 2X4 CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-111,TAPA LISA (CIEGA) OCTAGONAL CODELCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C21C11C25,CONECTOR EN COBRE TIPO C 6-1/0AWG M. B&T,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C602311,CAJA MECANISMOS 32MM ACME,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C7H10BL,CABLE 7 HILOS BLANCO No 10 X MTR M. GEN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,C-AC-3X2+4,CABLE CU ACOMETIDA 3X2+4 M PROC,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CADIS20,CAJA DE DISTRIBUCION DE CABLEADO Y PASO SUBTERRANEA DE 20X20 M. ALONLEGUI,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CADIS50,CAJA DE DISTRIBUCION DE CABLEADO Y PASO SUBTERRANEA DE 50X50X50,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CAINS30,CAJA DE INSPECCION DE POLO A TIERRA PREFABRICADA DE 30X30X40 CON TAPA M. ALONLEGUI,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CAJAMONO/LONCH,CAJA 1 MEDIDOR MONOFASICA TIPO LONCHERA 20X32X16 CM MODEVER,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CAJ-MON,CAJA 1 CTA MONOFASICA PLASTICA JG,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CAJPAS40*40*20,CAJA DE PASO CHAPA 40*40*20,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CAJPL4*4,CAJA 4*4 PLAST SP M GENE,,Productos,Activo,IVA 19%,,Si,Si,,SI,0.0,,
Producto,CANPL60,CANALETA PLASTICA 60X40,,Productos,Activo,IVA 19%,,Si,Si,,SI,0.0,,
Producto,CAPAS40,CAJA DE DISTRIBUCION DE CABLEADO Y PASO SUBTERRANEA DE 40X40X40 CON TAPA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CA-PAS-40X40X15FEM,CAJA DE PASO DE 40X40X15 CHAPA FEM,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CA-PAS-L12X12X5FEM,CAJA DE PASO 12X12X5 TAPA LISA FEM,,Productos,Activo,IVA 19%,,Si,Si,6.0,SI,0.0,,
Producto,CA-PAS-LV12X12X5FEM,CAJA DE PASO DE 12X12X5 TAPA LEVINTON FEM,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CB2/0,CABLE SOLDADOR 2/0 AWG M. GEN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CC25X24-R,CABLE CONTROL 25X24AWG 600V 105º FOIL ALU RAMCRO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CC4X10-T,CABLE CONTROL 4X10AWG 600V 90º FOIL ALUM TELDOR,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CC4X22-R,CABLE CONTROL 4X22AWG 600V 105º FOIL ALUM RAMCRO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CDSGMAR50M,PELACABLE AUTOMATICO STANLEY O 10-24AWG 96-230 M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CE12.5-TLS-EM,CAJA DE EMPALME 12.5*12.5 TAPA LISA EM,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CE12.5-TLV-EM,CAJA DE EMPALME 12.5*12.5 TAPA LEVINTON EM,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CE125LIB,CAJA 12X12X5 TAPA LISA BLANCA TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CE15-15-10B,CAJA DE EMPALME 15*15*10 BLANCA TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CE20-20-10B,CAJA EMPALME 20*20*10 BLANCA TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CE30-30-10B,CAJA DE EMPALME 30X30X10 BLANCA TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CE30-30-15B,CAJA DE EMPALME 30X30X15 BLANCA TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CE40-40-20B,CAJA DE EMPALME 40X40X20 BLANCA TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CE50-50-20B,CAJA EMPALME 50*50*20 BLANCA TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CFR-1/0,CABLE ALUMINIO 1/0 AWG THHW M. PROCABLES,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CFR-2/0,CABLE ALUMINIO 2/0 AWG THHW M. PROCABLES,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CFR-250,CABLE ALUMINIO 250 AWG THHW M. PROCABLES,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CFR-350,CABLE ALUMINIO 350 AWG THHW M. PROCABLES,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CFR-4,CABLE ALUMINIO 4 AWG S. 8000 (25mm) M. PROCABLES,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CFR-4/0,CABLE  ALUMINIO 4/0 AWG S8.000 (105mm) M. PROCABLES,,Productos,Activo,IVA 19%,,Si,Si,154.0,SI,0.0,,
Producto,CFR-500,CABLE ALUMINIO 500 AWG THHW M. PROCABLES,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CFR-6,CABLE ALUMINIO 6 AWG S.8000 (15mm) M. PROCABLES,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CFST684105,CORTAFRIO ELECT. STANLEY 6 84-105,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CFST784108,CORTAFRIO ELECT  STANLEY 7 84-108 M GENERIC,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHADRY3/8, CHAZO DRYWALL 3/8 M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHADRY5/16,CHAZO DRYWALL 5/16 MGENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHAEXO1/2*3,CHAZO EXPANSIVO 1/2 X 3 M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHAEXP1/2*2-1/4,CHAZO EXPANSIVO 1/2X 2-1/4 M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHAEXP3/8*2,CHAZO EXPANSIVO 3/8 X 2-/1/2 M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHAMAR3/8,CHAZO MARIPOSA METALICO 3/8 M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHAPLA1/4,CHAZO PLASTICO 1/4 M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHAPLA3/8,CHAZO PLASTICO 3/8 M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHAPUN1/4,CHAZO PUNTILLA 1/4,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHAZE12212,CHAZO EXPANSIVO 1/2 X 2-1/4 M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHAZMPMT14,CHAZO MARIPOSA METALICA 1/4 M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHAZMTRL12,CHAZO RL MULTIUSO 1/2 ROSCA INTER M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHAZOPL516,CHAZO PLASTICO 5/16 M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHRL3/8,CHAZO RL 3/8 M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CHS-1,CHAZO SUPRA 1/4 M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CIDEPI5033,CINTA TESA MARCACION PISOS 2 33M T AMARILLO NEGRO ,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CINAUT23M,CINTA 23 3M AUTOFUNDENTE M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CINCAL110,CINTA LED CALIDA ROLLO X 10 MTRS A 110V M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CINPEL100MT,CINTA PELIGRO ROLLO X 100 MTS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CJ-10X10-PVC-EM,CAJA DE PASO 10X10 PVC EM,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CJ-15X15-PVC-EM,CAJA DE PASO 15X15 PVC EM,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CJ-20X20-PVC-EM,CAJA DE PASO 20X20 PVC EM,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CLA63/034-6,CLAVIJA INDUSTRIAL 63AMP 3P+T 6H 440 VAC ROJA IP67 VCP,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CLN0907505,CINTA LED 2835 3000K IP20 M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CLN0907506,CINTA LED 2835 6400K IP20 M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CN0000004,CONECTOR RAPIDO 2 PINES M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CN3MEM2NAI,CINTA AISLANTE 3M SCOTCH SUPER 33 M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CNECONOAUT,CINTA AUTOFUNDENTE AMERICANA TIPO 23 M. GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CNECSÑX100,CINTA DE SEÑALIZACION PEQUEÑA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CNECTE25NE,"PAPEL CONTACT KLIPP NARANJA * 20MTR M, GENERICA",,Productos,Activo,IVA 19%,,Si,Si,5.0,SI,0.0,,
Producto,CNT0000008,CONECTOR UNION 2 PINES M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CNTPC12172,CINCEL C/MANGO TRUPER P/PLANA 3/4X12 M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COELBLA8AW,TERMINAL PIN HUECO #8 M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COELTRE216,CONECTOR ELEC TIPO RESORTE ECON 18 AWG M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COELTUB1/0,TERMINAL ELECT BORNA COBRE ESTAÑADO OJO 1/03/8 M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COF-4-CTAH,COFRE DE 4 CUENTAS HORIZONTAL 75X81 INCELTA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COF-4-CTAV,COFRE DE 4 CUENTAS VERTICAL 112X54 INCELTA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COFELEINT50*,COFRE ELECTRICO INTERPERIE 50*50*25 M.ISKO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COF-MON,COFRE MONOFASICO 32X20 INCELTA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COF-MON-2H,COFRE MON. 35X40 HORIZONTAL 2 CTAS INCELTA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COF-MON-3,COFRE MON. 109X20 3 CTAS INCELTA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COF-TRI,COFRE TRIFASICO 57X27 INCELTA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COF-TRI-2H,COFRE TRI. 57X60 HORIZONTAL 2 CTAS INCELTA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COF-TRI-2IND,COFRE TRI. 80X90 INDUSTRIAL 2 CTAS INCELTA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COF-TRI-2V,COFRE TRIFASICO VERTICAL  DE 2 CUENTAS 120X30 INCELTA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COF-TRI-3,COFRE TRI. 155X30 3 CTAS INCELTA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COF-TRI-IND,COFRE TRIFASICO INDUSTRIAL 60X60 INCELTA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CON1/2LR,CONDULETA EMT 1/2 LR LISA M. CEB,,Productos,Activo,IVA 19%,,Si,Si,5.0,SI,0.0,,
Producto,CON3/4LR,CONDULETA EMT 3/4 LR LISA M.CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CON3P400ATER,CONTACTOR 3P 400A AC3 450A AC1 FR180 SD 2400AM M. STECK,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CONALURON,CONECTOR ALUMINIO ALAMBRON M GENE,,Productos,Activo,IVA 19%,,Si,Si,8.0,SI,0.0,,
Producto,CON-AUTO,CONECTOR AUTODESFORRE ECO GEM,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CONBIF,CONTADOR BIFASICO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CONBIM3,CONECTOR BIMETALICO # 3 M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CON-COB,CONECTOR VARILLA COBRE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CONCOB4-2/0,CONECTOR 4-2/0 COBRE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CONDERALUM,CONECTOR DERIVACION ALUMINIO - COBRE (CU-AL) APANTALLADO NACIONAL M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,COND-LL-3/4,CONDULETA  LL 3/4 LISA M. EYN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CONDU-L-1-1/4,CONDULETA EN L DE 1 1/4 LISA M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CONT3/4,CONDULETA EMT 3/4 EN T LISA M CEB,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COPMAG5/16*2,COPA MAGNETICA TRUPER 5/16 X 2 M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,COTCLI,GENERICO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CPD-1CH,CONECTOR DE PERFORACION PEQUEÑO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CPV4MM2SR,C PV 4MM2 CU FLEX XLPE SRV 2000V 90 C PVC PROCABLES,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CR20-W,TOMA DOBLE COMERCIAL CON POLO 20 A 125 LEVINTON,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CR-AMA,CONECTOR DE RESORTE AMARILLO ECO GEM,,Productos,Activo,IVA 19%,,Si,Si,1996.0,SI,0.0,,
Producto,CRDF1DUFPV,PUNTA ESTRELLA WERK NEGRA 1/4*6 M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CRDF1DUFPV-2,PUNTA ESTRELLA WERK NEGRA 1/4*2 M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CR-NARANJA,CONECTOR DE RESORTE NARANJA M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CR-ROJO,CONECTOR DE RESORTE  ROJO ECO GEM,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CS-0512CB,CABLE 7 HILOS #12 CARRETE BLANCO X METRO M GEN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CS-0612C,MT CABLE DUPLEX 2X12 CARRETE M. GEN,,Productos,Activo,IVA 19%,,Si,Si,66.0,SI,0.0,,
Producto,CS-0614C,MT CABLE DUPLEX 2X14 CARRETE M. GEN,,Productos,Activo,IVA 19%,,Si,Si,98.0,SI,0.0,,
Producto,CS-0616C,MT CABLE DUPLEX 2X16 CARRETE M. GEN,,Productos,Activo,IVA 19%,,Si,Si,2.0,SI,0.0,,
Producto,CT20-20-15,CAJA TELEFONICA 20X20X15 TERCOL,,Productos,Activo,IVA 19%,,Si,NO,,SI,0.0,,
Producto,CT60-80-15,CAJA TELEFONICA 60X80X15 TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,CTER4*16AWG,C TERMOFLEX 4X16 AWG cu (FLEX) PVC-NY 600V 90º C PVC SR,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,D20-EM,AMARRE PLASTICO 40CM NEGRO EM,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DIBA814541,DADO P/TARRAJA TRUPER 1 1/2 13082 M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DIBD412410,TERMINAL PIN HUECO #6 M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DIDWD44530,"DISCO PARA METAL M, GENERICA",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DIMP415158,DISCO DIAM SEGM 4-1/2 M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DISFLAX4-1/2,"DISCO FLAX DE 4 1/2 M,GENERICA",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DIV-BTMU-054-150-LG,DIVISION  BANDEJA MALLA EN 0.54 X 1.50M CAL 20 LG,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,DIWECWS440,DESTORNILLADOR ESTRIA AISLADO M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,D-KS20,CONECTOR SPLIT-BOLT TORNILLO PARTIDO 4 AWG M.GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DPSPGC,DPS PARA BAJA TENSION PROTECCION GABINETE DE CONTROL M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DSE-1015,TACO ENCHUFABLE 1X15A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,47.0,SI,0.0,,
Producto,DSE-1020,"TACO ENCHUFABLE 1X20A M, GENERICA",,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,DSE-1030,TACO ENCHUFABLE 1X30A M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,7.0,SI,0.0,,
Producto,DSE-1040,TACO ENCHUFABLE 1X40A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,16.0,SI,0.0,,
Producto,DSE-1050,TACO ENCHUFABLE 1X50A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,18.0,SI,0.0,,
Producto,DSE-1060,TACO ENCHUFABLE 1X60A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,4.0,SI,0.0,,
Producto,DSE-2*100,BREAKER INDUSTRIAL 2*100 M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DSE-2020,TACO ENCHUFABLE 2X20A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,DSE-2030,TACO ENCHUFABLE 2X30A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,2.0,SI,0.0,,
Producto,DSE-2040,TACO ENCHUFABLE 2X40A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,3.0,SI,0.0,,
Producto,DSE-2050,TACO ENCHUFABLE 2X50A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,3.0,SI,0.0,,
Producto,DSE-2060,TACO ENCHUFABLE 2X60A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,5.0,SI,0.0,,
Producto,DSE-30*160,TACO INDUSTRIAL 3*160 M GENE,,Productos,Activo,IVA 19%,,Si,Si,,SI,0.0,,
Producto,DSE-30100,TACO ENCHUFABLE 3X100A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DSE-3020,TACO ENCHUFABLE 3X20A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,DSE-3030,TACO ENCHUFABLE 3X30A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,4.0,SI,0.0,,
Producto,DSE-3040,TACO ENCHUFABLE 3X40A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DSE-3050,TACO ENCHUFABLE 3X50A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,DSE-3060,TACO ENCHUFABLE 3X60A LUMINEX,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DTIW648324,PINZA VOLTIAMP UNI-T 600A AC UT200B+ GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DTSTE69177, DESTORNILLADOR STANLEY PRO ESTR 69-177 1/4X4 M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DTSTJ60020,JUEGO PUNTAS DOBLE ESTRE/PALA1/4 GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DTSTJ65980,JUEGO DESTORNILLADOR AISLADO 1000V M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DTSTJ66052, JUEGO DESTORNILLADOR STANLEY D/PRESION 6PZ M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DW8062:C,DISCO DEWALT CORTE FINO 41/2 INOX M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DW8065:C,DISCO DEWALT CORTE FINO 7 INOX M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,DXN5100N,TAPA DEXSON NARANJA M. LEVINTON,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,EAP110,ACCES POINT 10/100 300MBPS TPLINK,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,EBCHG-17522,PILOTO ROJO EBCHQ,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,EBCHG-17523,PILOTO VERDE  EBCHQ,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,EC-200,"EXTRACTOR DE AIRE 8"" HELICE LAMINA  M.EXTRA-AIRE",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
